RunID,SourceID,SourceTime,
104193,1,45.25,
104194,6,112.39,
104195,1,64.80,
104196,2,108.53,
104197,0,0.00,
104198,0,0.00,
104199,3,70.46,
104200,0,0.00,
104201,0,0.00,
104202,0,0.00,
104203,0,0.00,
104204,2,37.62,
104205,4,46.45,
104206,5,83.11,
104207,4,56.35,
104208,2,50.75,
104209,5,34.03,
104210,0,0.00,
104211,0,0.00,
104212,0,0.00,
104213,0,0.00,
104214,4,42.72,
104215,0,0.00,
104216,2,73.93,
104217,0,0.00,
104218,0,0.00,
104219,0,0.00,
104220,2,63.80,
104221,5,44.31,
104222,0,0.00,
104223,3,37.47,
104224,2,60.59,
104225,5,53.63,
104226,5,50.04,
104227,0,0.00,
104228,0,0.00,
104229,0,0.00,
104230,0,0.00,
104231,0,0.00,
104232,6,52.43,
104233,0,0.00,
104234,0,0.00,
104235,3,306.78,
104236,3,87.97,
104237,1,45.19,
104238,0,0.00,
104239,6,46.29,
104240,0,0.00,
104241,0,0.00,
104242,0,0.00,
104243,5,49.77,
104244,3,40.04,
104245,4,35.42,
104246,0,0.00,
104247,0,0.00,
104248,0,0.00,
104249,0,0.00,
104250,3,66.66,
104251,1,51.66,
104252,1,34.44,
104253,0,0.00,
104254,1,65.24,
104255,6,33.40,
104256,6,33.76,
104257,6,54.13,
104258,0,0.00,
104259,0,0.00,
104260,6,33.85,
104261,3,47.60,
104262,2,68.92,
104263,6,389.89,
104264,0,0.00,
104265,0,0.00,
104266,1,34.88,
104267,0,0.00,
104268,2,61.17,
104269,0,0.00,
104270,0,0.00,
104271,0,0.00,
104272,5,31.69,
104273,6,70.29,
104274,4,59.19,
104275,1,39.96,
104276,4,42.90,
104277,0,0.00,
104278,0,0.00,
104279,1,40.88,
104280,0,0.00,
104281,0,0.00,
104282,0,0.00,
104283,0,0.00,
104284,5,39.79,
104285,0,0.00,
104286,6,189.24,
104287,5,32.71,
104288,0,0.00,
104289,0,0.00,
104290,1,40.51,
104291,2,86.64,
104292,0,0.00,
104293,3,34.87,
104294,5,67.63,
104295,4,34.47,
104296,4,46.17,
104297,5,51.92,
104298,0,0.00,
104299,6,77.65,
104300,0,0.00,
104301,0,0.00,
104302,1,106.34,
104303,0,0.00,
104304,0,0.00,
104305,4,40.25,
104306,4,43.25,
104307,0,0.00,
104308,0,0.00,
104309,0,0.00,
104310,0,0.00,
104311,0,0.00,
104312,4,66.58,
104313,4,40.37,
104314,1,42.43,
104315,0,0.00,
104316,0,0.00,
104317,4,38.46,
104318,0,0.00,
104319,3,53.89,
104320,0,0.00,
104321,0,0.00,
104322,4,37.06,
104323,5,44.79,
104324,0,0.00,
104325,0,0.00,
104326,2,35.21,
104327,0,0.00,
104328,0,0.00,
104329,2,50.41,
104330,0,0.00,
104331,0,0.00,
104332,6,41.19,
104333,0,0.00,
104334,4,46.41,
104335,0,0.00,
104336,0,0.00,
104337,0,0.00,
104338,2,228.94,
104339,2,30.42,
104340,2,45.53,
104341,0,0.00,
104342,0,0.00,
104343,1,38.19,
104344,5,44.50,
104345,5,50.77,
104346,0,0.00,
104347,0,0.00,
104348,5,31.29,
104349,0,0.00,
104350,0,0.00,
104351,2,54.65,
104352,0,0.00,
104353,3,33.29,
104354,6,59.84,
104355,3,30.23,
104356,0,0.00,
104357,0,0.00,
104358,2,217.64,
104359,4,177.60,
104360,0,0.00,
104361,0,0.00,
104362,0,0.00,
104363,0,0.00,
104364,2,50.01,
104365,0,0.00,
104366,3,42.23,
104367,3,39.10,
104368,5,44.88,
104369,0,0.00,
104370,0,0.00,
104371,0,0.00,
104372,0,0.00,
104373,3,149.30,
104374,0,0.00,
104375,0,0.00,
104376,0,0.00,
104377,0,0.00,
104378,1,52.95,
104379,6,718.32,
104380,5,49.43,
104381,5,43.23,
104382,5,70.28,
104383,0,0.00,
104384,4,47.30,
104385,0,0.00,
104386,0,0.00,
104387,0,0.00,
104388,0,0.00,
104389,0,0.00,
104390,6,33.53,
104391,6,30.61,
104392,0,0.00,
104393,6,54.09,
104394,0,0.00,
104395,0,0.00,
104396,0,0.00,
104397,0,0.00,
104398,0,0.00,
104399,0,0.00,
104400,1,40.35,
104401,3,77.23,
104402,0,0.00,
104403,5,36.71,
104404,0,0.00,
104405,6,38.69,
104406,0,0.00,
104407,0,0.00,
104408,4,39.80,
104409,0,0.00,
104410,1,40.97,
104411,0,0.00,
104412,0,0.00,
104413,0,0.00,
104414,4,43.00,
104415,5,43.59,
104416,6,33.16,
104417,5,40.39,
104418,0,0.00,
104419,1,57.67,
104420,4,72.15,
104421,0,0.00,
104422,0,0.00,
104423,1,30.23,
104424,0,0.00,
104425,0,0.00,
104426,6,66.79,
104427,0,0.00,
104428,4,51.47,
104429,6,103.45,
104430,5,50.02,
104431,6,262.21,
104432,0,0.00,
104433,1,51.90,
104434,1,47.85,
104435,0,0.00,
104436,2,42.88,
104437,1,41.90,
104438,4,161.08,
104439,3,114.43,
104440,4,47.30,
104441,1,189.64,
104442,5,63.52,
104443,5,39.29,
104444,2,45.57,
104445,6,40.70,
104446,0,0.00,
104447,0,0.00,
104448,2,63.41,
104449,0,0.00,
104450,5,62.17,
104451,0,0.00,
104452,3,31.58,
104453,0,0.00,
104454,0,0.00,
104455,0,0.00,
104456,0,0.00,
104457,0,0.00,
104458,5,48.41,
104459,0,0.00,
104460,0,0.00,
104461,0,0.00,
104462,0,0.00,
104463,0,0.00,
104464,0,0.00,
104465,0,0.00,
104466,6,38.57,
104467,0,0.00,
104468,0,0.00,
104469,0,0.00,
104470,0,0.00,
104471,2,130.29,
104472,2,46.54,
104473,0,0.00,
104474,1,61.40,
104475,0,0.00,
104476,0,0.00,
104477,2,40.75,
104478,0,0.00,
104479,1,216.39,
104480,4,34.28,
104481,0,0.00,
104482,6,270.92,
104483,5,42.63,
104484,4,56.20,
104485,3,69.68,
104486,3,214.78,
104487,0,0.00,
104488,0,0.00,
104489,3,56.99,
104490,0,0.00,
104491,1,152.76,
104492,5,153.67,
104493,0,0.00,
104494,0,0.00,
104495,2,33.76,
104496,1,45.99,
104497,0,0.00,
104498,2,80.45,
104499,0,0.00,
104500,0,0.00,
104501,5,33.42,
104502,1,317.01,
104503,0,0.00,
104504,0,0.00,
104505,2,59.48,
104506,0,0.00,
104507,0,0.00,
104508,0,0.00,
104509,0,0.00,
104510,5,30.30,
104511,1,146.65,
104512,3,43.60,
104513,0,0.00,
104514,1,124.86,
104515,3,34.36,
104516,0,0.00,
104517,0,0.00,
104518,4,30.69,
104519,0,0.00,
104520,0,0.00,
104521,0,0.00,
104522,2,122.52,
104523,0,0.00,
104524,5,48.78,
104525,0,0.00,
104526,4,53.88,
104527,1,33.50,
104528,0,0.00,
104529,0,0.00,
104530,6,53.58,
104531,0,0.00,
104532,5,63.69,
104533,1,50.51,
104534,2,42.40,
104535,0,0.00,
104536,6,305.08,
104537,0,0.00,
104538,0,0.00,
104539,0,0.00,
104540,2,172.74,
104541,0,0.00,
104542,0,0.00,
104543,6,47.03,
104544,0,0.00,
104545,6,62.06,
104546,4,70.50,
104547,5,59.99,
104548,1,148.28,
104549,0,0.00,
104550,0,0.00,
104551,2,37.63,
104552,0,0.00,
104553,0,0.00,
104554,0,0.00,
104555,0,0.00,
104556,3,50.08,
104557,4,99.07,
104558,2,270.89,
104559,0,0.00,
104560,0,0.00,
104561,0,0.00,
104562,0,0.00,
104563,4,46.32,
104564,0,0.00,
104565,5,32.76,
104566,0,0.00,
104567,2,50.69,
104568,0,0.00,
104569,3,53.56,
104570,0,0.00,
104571,0,0.00,
104572,1,47.23,
104573,5,168.23,
104574,0,0.00,
104575,4,40.59,
104576,0,0.00,
104577,1,59.13,
104578,5,57.74,
104579,6,82.04,
104580,0,0.00,
104581,0,0.00,
104582,1,47.89,
104583,0,0.00,
104584,2,70.42,
104585,0,0.00,
104586,0,0.00,
104587,4,36.08,
104588,0,0.00,
104589,0,0.00,
104590,6,35.79,
104591,0,0.00,
104592,2,58.79,
104593,6,73.45,
104594,2,50.31,
104595,0,0.00,
104596,3,36.40,
104597,0,0.00,
104598,1,100.98,
104599,2,35.38,
104600,0,0.00,
104601,0,0.00,
104602,0,0.00,
104603,0,0.00,
104604,0,0.00,
104605,0,0.00,
104606,0,0.00,
104607,0,0.00,
104608,5,52.00,
104609,2,109.26,
104610,4,231.25,
104611,6,43.23,
104612,5,115.92,
104613,4,58.82,
104614,0,0.00,
104615,0,0.00,
104616,0,0.00,
104617,0,0.00,
104618,0,0.00,
104619,0,0.00,
104620,0,0.00,
104621,0,0.00,
104622,0,0.00,
104623,1,38.79,
104624,0,0.00,
104625,1,30.86,
104626,3,36.24,
104627,0,0.00,
104628,2,34.63,
104629,0,0.00,
104630,0,0.00,
104631,4,63.85,
104632,2,191.29,
104633,0,0.00,
104634,0,0.00,
104635,5,91.57,
104636,0,0.00,
104637,0,0.00,
104638,6,154.13,
104639,0,0.00,
104640,0,0.00,
104641,1,42.27,
104642,0,0.00,
104643,0,0.00,
104644,0,0.00,
104645,0,0.00,
104646,0,0.00,
104647,0,0.00,
104648,0,0.00,
104649,3,35.52,
104650,6,413.85,
104651,2,62.92,
104652,0,0.00,
104653,4,59.78,
104654,0,0.00,
104655,0,0.00,
104656,0,0.00,
104657,0,0.00,
104658,6,38.17,
104659,0,0.00,
104660,6,55.85,
104661,4,40.16,
104662,2,120.56,
104663,6,56.94,
104664,0,0.00,
104665,6,35.77,
104666,0,0.00,
104667,0,0.00,
104668,1,32.78,
104669,2,46.99,
104670,0,0.00,
104671,3,31.98,
104672,0,0.00,
104673,2,83.59,
104674,6,52.13,
104675,0,0.00,
104676,2,37.87,
104677,0,0.00,
104678,0,0.00,
104679,0,0.00,
104680,3,66.87,
104681,0,0.00,
104682,0,0.00,
104683,0,0.00,
104684,6,39.08,
104685,0,0.00,
104686,0,0.00,
104687,3,45.80,
104688,0,0.00,
104689,0,0.00,
104690,1,35.42,
104691,5,31.29,
104692,6,160.39,
104693,0,0.00,
104694,2,42.28,
104695,5,41.03,
104696,6,61.25,
104697,4,51.25,
104698,0,0.00,
104699,0,0.00,
104700,5,47.02,
104701,0,0.00,
104702,2,54.50,
104703,0,0.00,
104704,1,180.59,
104705,0,0.00,
104706,0,0.00,
104707,6,34.67,
104708,6,36.39,
104709,4,36.46,
104710,4,43.83,
104711,0,0.00,
104712,5,37.39,
104713,3,47.48,
104714,1,51.59,
104715,0,0.00,
104716,0,0.00,
104717,0,0.00,
104718,1,47.01,
104719,0,0.00,
104720,3,61.87,
104721,4,61.41,
104722,2,172.97,
104723,3,83.74,
104724,6,49.68,
104725,5,46.36,
104726,5,42.94,
104727,1,105.04,
104728,1,48.47,
104729,5,64.21,
104730,3,132.41,
104731,0,0.00,
104732,3,33.53,
104733,0,0.00,
104734,0,0.00,
104735,5,63.36,
104736,6,53.19,
104737,4,35.29,
104738,1,170.21,
104739,0,0.00,
104740,6,58.24,
104741,0,0.00,
104742,0,0.00,
104743,6,71.29,
104744,2,75.93,
104745,0,0.00,
104746,6,55.92,
104747,0,0.00,
104748,5,36.67,
104749,1,38.00,
104750,2,57.85,
104751,5,64.73,
104752,0,0.00,
104753,0,0.00,
104754,0,0.00,
104755,5,52.57,
104756,0,0.00,
104757,3,48.61,
104758,3,56.31,
104759,0,0.00,
104760,4,45.34,
104761,4,44.42,
104762,4,51.57,
104763,0,0.00,
104764,0,0.00,
104765,0,0.00,
104766,2,55.89,
104767,6,40.14,
104768,0,0.00,
104769,0,0.00,
104770,0,0.00,
104771,0,0.00,
104772,0,0.00,
104773,3,72.93,
104774,0,0.00,
104775,2,61.34,
104776,0,0.00,
104777,0,0.00,
104778,0,0.00,
104779,2,85.76,
104780,0,0.00,
104781,0,0.00,
104782,4,32.72,
104783,0,0.00,
104784,0,0.00,
104785,6,38.13,
104786,2,41.50,
104787,0,0.00,
104788,2,95.97,
104789,0,0.00,
104790,0,0.00,
104791,0,0.00,
104792,0,0.00,
104793,4,59.45,
104794,1,40.81,
104795,1,54.55,
104796,6,32.53,
104797,3,38.66,
104798,1,56.63,
104799,0,0.00,
104800,5,39.32,
104801,5,33.64,
104802,5,78.48,
104803,0,0.00,
104804,0,0.00,
104805,0,0.00,
104806,5,32.96,
104807,0,0.00,
104808,2,58.66,
104809,0,0.00,
104810,0,0.00,
104811,3,41.40,
104812,0,0.00,
104813,0,0.00,
104814,2,48.85,
104815,0,0.00,
104816,0,0.00,
104817,4,32.78,
104818,0,0.00,
104819,1,30.56,
104820,0,0.00,
104821,0,0.00,
104822,4,31.21,
104823,5,38.59,
104824,4,94.06,
104825,0,0.00,
104826,0,0.00,
104827,0,0.00,
104828,0,0.00,
104829,6,31.49,
104830,0,0.00,
104831,0,0.00,
104832,3,83.91,
104833,3,52.86,
104834,0,0.00,
104835,0,0.00,
104836,0,0.00,
104837,0,0.00,
104838,6,299.08,
104839,0,0.00,
104840,0,0.00,
104841,0,0.00,
104842,0,0.00,
104843,2,33.18,
104844,0,0.00,
104845,6,219.48,
104846,0,0.00,
104847,5,44.47,
104848,1,76.28,
104849,0,0.00,
104850,1,152.16,
104851,5,50.56,
104852,5,36.80,
104853,3,73.04,
104854,0,0.00,
104855,0,0.00,
104856,0,0.00,
104857,0,0.00,
104858,6,44.52,
104859,5,41.92,
104860,3,55.25,
104861,3,319.46,
104862,0,0.00,
104863,4,59.52,
104864,6,117.81,
104865,0,0.00,
104866,0,0.00,
104867,3,199.06,
104868,0,0.00,
104869,0,0.00,
104870,0,0.00,
104871,4,57.99,
104872,0,0.00,
104873,2,43.04,
104874,0,0.00,
104875,0,0.00,
104876,0,0.00,
104877,1,49.37,
104878,1,39.15,
104879,0,0.00,
104880,2,121.07,
104881,0,0.00,
104882,0,0.00,
104883,6,74.64,
104884,0,0.00,
104885,2,45.33,
104886,0,0.00,
104887,0,0.00,
104888,1,61.98,
104889,0,0.00,
104890,1,89.51,
104891,2,51.40,
104892,5,40.22,
104893,0,0.00,
104894,0,0.00,
104895,4,295.90,
104896,6,56.39,
104897,1,45.39,
104898,0,0.00,
104899,0,0.00,
104900,6,54.03,
104901,0,0.00,
104902,5,81.99,
104903,5,212.03,
104904,5,95.96,
104905,0,0.00,
104906,0,0.00,
104907,0,0.00,
104908,6,225.73,
104909,4,57.24,
104910,5,70.18,
104911,6,110.57,
104912,0,0.00,
104913,0,0.00,
104914,0,0.00,
104915,0,0.00,
104916,3,88.11,
104917,0,0.00,
104918,5,38.57,
104919,4,116.85,
104920,0,0.00,
104921,6,41.85,
104922,0,0.00,
104923,1,133.11,
104924,0,0.00,
104925,1,43.54,
104926,1,54.60,
104927,0,0.00,
104928,0,0.00,
104929,0,0.00,
104930,3,40.88,
104931,1,72.06,
104932,0,0.00,
104933,4,30.37,
104934,1,70.51,
104935,5,50.27,
104936,0,0.00,
104937,0,0.00,
104938,2,366.80,
104939,5,246.69,
104940,0,0.00,
104941,2,165.56,
104942,6,135.45,
104943,4,49.67,
104944,0,0.00,
104945,0,0.00,
104946,1,64.12,
104947,3,65.48,
104948,6,54.56,
104949,0,0.00,
104950,4,62.98,
104951,0,0.00,
104952,0,0.00,
104953,0,0.00,
104954,3,342.41,
104955,0,0.00,
104956,0,0.00,
104957,0,0.00,
104958,1,67.68,
104959,6,109.32,
104960,2,60.49,
104961,0,0.00,
104962,2,103.57,
104963,0,0.00,
104964,5,35.32,
104965,0,0.00,
104966,0,0.00,
104967,5,31.08,
104968,4,45.49,
104969,0,0.00,
104970,0,0.00,
104971,2,43.01,
104972,0,0.00,
104973,6,41.65,
104974,4,47.93,
104975,2,50.47,
104976,0,0.00,
104977,6,97.99,
104978,2,37.93,
104979,3,72.04,
104980,0,0.00,
104981,0,0.00,
104982,5,54.72,
104983,6,81.48,
104984,0,0.00,
104985,0,0.00,
104986,6,201.27,
104987,2,170.54,
104988,0,0.00,
104989,4,45.96,
104990,0,0.00,
104991,0,0.00,
104992,0,0.00,
104993,2,57.13,
104994,3,154.11,
104995,0,0.00,
104996,0,0.00,
104997,0,0.00,
104998,6,35.27,
104999,2,143.25,
105000,0,0.00,
105001,4,38.05,
105002,2,180.23,
105003,0,0.00,
105004,4,32.53,
105005,0,0.00,
105006,0,0.00,
105007,4,39.70,
105008,5,128.35,
105009,0,0.00,
105010,0,0.00,
105011,3,49.43,
105012,4,115.45,
105013,4,33.97,
105014,0,0.00,
105015,0,0.00,
105016,0,0.00,
105017,5,126.34,
105018,4,62.70,
105019,1,93.21,
105020,0,0.00,
105021,6,48.15,
105022,0,0.00,
105023,2,76.87,
105024,5,80.42,
105025,4,31.01,
105026,4,45.29,
105027,0,0.00,
105028,6,326.73,
105029,1,39.24,
105030,6,47.72,
105031,6,303.97,
105032,5,42.99,
105033,4,56.50,
105034,0,0.00,
105035,6,151.09,
105036,6,39.11,
105037,0,0.00,
105038,0,0.00,
105039,4,56.58,
105040,2,107.70,
105041,3,44.00,
105042,0,0.00,
105043,4,35.89,
105044,3,36.15,
105045,0,0.00,
105046,0,0.00,
105047,0,0.00,
105048,0,0.00,
105049,0,0.00,
105050,0,0.00,
105051,2,85.60,
105052,0,0.00,
105053,0,0.00,
105054,0,0.00,
105055,2,36.68,
105056,0,0.00,
105057,0,0.00,
105058,4,171.76,
105059,1,32.84,
105060,4,36.31,
105061,2,35.32,
105062,2,107.66,
105063,0,0.00,
105064,0,0.00,
105065,0,0.00,
105066,5,37.70,
105067,0,0.00,
105068,0,0.00,
105069,0,0.00,
105070,0,0.00,
105071,4,62.54,
105072,3,64.60,
105073,1,41.56,
105074,6,62.64,
105075,0,0.00,
105076,5,30.38,
105077,0,0.00,
105078,1,71.49,
105079,0,0.00,
105080,0,0.00,
105081,0,0.00,
105082,3,41.00,
105083,3,94.64,
105084,0,0.00,
105085,0,0.00,
105086,6,80.38,
105087,4,30.39,
105088,2,75.36,
105089,3,268.32,
105090,0,0.00,
105091,6,65.78,
105092,6,40.76,
105093,6,35.18,
105094,0,0.00,
105095,0,0.00,
105096,0,0.00,
105097,0,0.00,
105098,0,0.00,
105099,0,0.00,
105100,6,42.89,
105101,0,0.00,
105102,0,0.00,
105103,4,56.59,
105104,0,0.00,
105105,2,115.92,
105106,0,0.00,
105107,0,0.00,
105108,6,40.00,
105109,6,51.12,
105110,4,39.51,
105111,0,0.00,
105112,4,43.02,
105113,0,0.00,
105114,0,0.00,
105115,0,0.00,
105116,3,116.07,
105117,5,136.72,
105118,0,0.00,
105119,0,0.00,
105120,1,218.36,
105121,0,0.00,
105122,0,0.00,
105123,4,50.73,
105124,0,0.00,
105125,2,54.08,
105126,0,0.00,
105127,0,0.00,
105128,5,125.81,
105129,0,0.00,
105130,6,32.49,
105131,0,0.00,
105132,2,39.18,
105133,3,45.06,
105134,0,0.00,
105135,2,41.61,
105136,0,0.00,
105137,0,0.00,
105138,1,47.11,
105139,6,245.78,
105140,5,31.00,
105141,1,70.11,
105142,1,34.58,
105143,2,86.12,
105144,1,54.57,
105145,0,0.00,
105146,1,131.06,
105147,0,0.00,
105148,0,0.00,
105149,5,31.29,
105150,0,0.00,
105151,0,0.00,
105152,0,0.00,
105153,0,0.00,
105154,0,0.00,
105155,4,79.24,
105156,4,41.41,
105157,1,47.44,
105158,0,0.00,
105159,0,0.00,
105160,0,0.00,
105161,6,43.11,
105162,2,48.35,
105163,0,0.00,
105164,0,0.00,
105165,0,0.00,
105166,3,32.09,
105167,1,36.06,
105168,0,0.00,
105169,1,114.43,
105170,0,0.00,
105171,4,212.90,
105172,3,40.65,
105173,4,76.41,
105174,5,57.70,
105175,0,0.00,
105176,0,0.00,
105177,0,0.00,
105178,6,56.49,
105179,0,0.00,
105180,0,0.00,
105181,5,48.54,
105182,3,94.72,
105183,5,36.61,
105184,0,0.00,
105185,0,0.00,
105186,0,0.00,
105187,0,0.00,
105188,0,0.00,
105189,0,0.00,
105190,5,40.35,
105191,6,60.13,
105192,0,0.00,
105193,0,0.00,
105194,0,0.00,
105195,2,45.20,
105196,0,0.00,
105197,0,0.00,
105198,1,58.35,
105199,5,38.76,
105200,6,66.37,
105201,0,0.00,
105202,1,50.65,
105203,0,0.00,
105204,0,0.00,
105205,0,0.00,
105206,0,0.00,
105207,0,0.00,
105208,5,38.55,
105209,2,187.67,
105210,0,0.00,
105211,0,0.00,
105212,0,0.00,
105213,0,0.00,
105214,0,0.00,
105215,6,37.86,
105216,0,0.00,
105217,3,42.93,
105218,0,0.00,
105219,5,41.85,
105220,4,47.56,
105221,0,0.00,
105222,2,51.23,
105223,0,0.00,
105224,0,0.00,
105225,0,0.00,
105226,0,0.00,
105227,0,0.00,
105228,5,144.29,
105229,0,0.00,
105230,2,91.56,
105231,6,44.59,
105232,0,0.00,
105233,2,59.50,
105234,0,0.00,
105235,0,0.00,
105236,0,0.00,
105237,2,74.32,
105238,4,87.95,
105239,0,0.00,
105240,0,0.00,
105241,0,0.00,
105242,0,0.00,
105243,1,38.94,
105244,0,0.00,
105245,5,109.29,
105246,0,0.00,
105247,4,62.62,
105248,6,33.89,
105249,0,0.00,
105250,0,0.00,
105251,0,0.00,
105252,0,0.00,
105253,2,43.18,
105254,5,54.53,
105255,0,0.00,
105256,3,277.78,
105257,0,0.00,
105258,2,95.55,
105259,0,0.00,
105260,0,0.00,
105261,3,113.35,
105262,6,33.64,
105263,0,0.00,
105264,4,37.39,
105265,0,0.00,
105266,5,108.27,
105267,0,0.00,
105268,0,0.00,
105269,5,62.32,
105270,3,93.79,
105271,1,30.08,
105272,0,0.00,
105273,6,54.52,
105274,4,35.96,
105275,6,58.16,
105276,0,0.00,
105277,5,42.68,
105278,0,0.00,
105279,3,65.48,
105280,6,43.01,
105281,0,0.00,
105282,0,0.00,
105283,3,37.42,
105284,5,174.04,
105285,0,0.00,
105286,0,0.00,
105287,0,0.00,
105288,4,58.44,
105289,0,0.00,
105290,0,0.00,
105291,0,0.00,
105292,0,0.00,
105293,4,39.05,
105294,0,0.00,
105295,0,0.00,
105296,6,98.82,
105297,0,0.00,
105298,0,0.00,
105299,0,0.00,
105300,6,37.13,
105301,4,71.26,
105302,0,0.00,
105303,0,0.00,
105304,0,0.00,
105305,0,0.00,
105306,0,0.00,
105307,0,0.00,
105308,0,0.00,
105309,3,44.15,
105310,5,62.80,
105311,5,35.26,
105312,0,0.00,
105313,2,32.51,
105314,0,0.00,
105315,3,43.86,
105316,0,0.00,
105317,2,82.97,
105318,0,0.00,
105319,2,44.36,
105320,1,38.16,
105321,0,0.00,
105322,4,36.21,
105323,0,0.00,
105324,0,0.00,
105325,3,90.51,
105326,0,0.00,
105327,0,0.00,
105328,0,0.00,
105329,0,0.00,
105330,2,80.46,
105331,4,30.32,
105332,0,0.00,
105333,5,45.49,
105334,0,0.00,
105335,0,0.00,
105336,0,0.00,
105337,2,32.97,
105338,2,41.47,
105339,4,51.89,
105340,0,0.00,
105341,2,30.50,
105342,0,0.00,
105343,0,0.00,
105344,0,0.00,
105345,4,283.48,
105346,0,0.00,
105347,0,0.00,
105348,3,296.03,
105349,5,35.18,
105350,2,181.60,
105351,4,55.26,
105352,0,0.00,
105353,4,48.96,
105354,6,53.74,
105355,0,0.00,
105356,1,60.43,
105357,0,0.00,
105358,4,271.31,
105359,2,32.30,
105360,2,86.95,
105361,5,31.36,
105362,1,53.84,
105363,1,33.42,
105364,1,34.16,
105365,3,34.43,
105366,0,0.00,
105367,1,67.24,
105368,3,50.26,
105369,0,0.00,
105370,5,54.35,
105371,4,56.82,
105372,3,215.78,
105373,0,0.00,
105374,1,55.92,
105375,3,38.75,
105376,0,0.00,
105377,0,0.00,
105378,0,0.00,
105379,6,48.35,
105380,2,120.14,
105381,0,0.00,
105382,2,35.32,
105383,0,0.00,
105384,0,0.00,
105385,0,0.00,
105386,0,0.00,
105387,6,51.83,
105388,2,63.80,
105389,0,0.00,
105390,2,81.60,
105391,0,0.00,
105392,0,0.00,
105393,0,0.00,
105394,0,0.00,
105395,5,34.60,
105396,0,0.00,
105397,1,41.33,
105398,2,79.60,
105399,3,60.31,
105400,0,0.00,
105401,2,38.72,
105402,3,48.95,
105403,0,0.00,
105404,4,205.85,
105405,5,50.69,
105406,0,0.00,
105407,0,0.00,
105408,0,0.00,
105409,1,114.71,
105410,6,39.98,
105411,1,46.91,
105412,0,0.00,
105413,5,44.62,
105414,0,0.00,
105415,0,0.00,
105416,5,61.83,
105417,0,0.00,
105418,6,52.72,
105419,5,40.81,
105420,4,45.08,
105421,0,0.00,
105422,1,164.90,
105423,3,70.79,
105424,4,37.72,
105425,0,0.00,
105426,0,0.00,
105427,0,0.00,
105428,4,49.82,
105429,0,0.00,
105430,0,0.00,
105431,4,69.80,
105432,0,0.00,
105433,0,0.00,
105434,5,41.45,
105435,3,30.25,
105436,4,38.34,
105437,0,0.00,
105438,0,0.00,
105439,5,87.52,
105440,2,62.10,
105441,0,0.00,
105442,5,72.06,
105443,5,90.86,
105444,0,0.00,
105445,0,0.00,
105446,5,108.67,
105447,1,32.40,
105448,0,0.00,
105449,0,0.00,
105450,0,0.00,
105451,6,54.51,
105452,6,59.95,
105453,0,0.00,
105454,2,37.62,
105455,0,0.00,
105456,0,0.00,
105457,0,0.00,
105458,4,67.68,
105459,0,0.00,
105460,3,54.33,
105461,2,35.87,
105462,6,102.68,
105463,3,44.40,
105464,0,0.00,
105465,0,0.00,
105466,0,0.00,
105467,0,0.00,
105468,3,37.10,
105469,0,0.00,
105470,0,0.00,
105471,3,59.06,
105472,0,0.00,
105473,2,51.68,
105474,6,32.47,
105475,0,0.00,
105476,6,52.35,
105477,5,40.12,
105478,4,93.80,
105479,3,36.62,
105480,5,131.69,
105481,6,32.50,
105482,6,30.97,
105483,5,151.39,
105484,0,0.00,
105485,0,0.00,
105486,0,0.00,
105487,2,66.28,
105488,1,41.70,
105489,0,0.00,
105490,0,0.00,
105491,5,71.45,
105492,1,76.83,
105493,6,31.02,
105494,2,36.65,
105495,0,0.00,
105496,2,95.24,
105497,0,0.00,
105498,3,46.58,
105499,0,0.00,
105500,5,58.78,
105501,4,87.39,
105502,6,178.73,
105503,1,43.78,
105504,5,43.12,
105505,0,0.00,
105506,0,0.00,
105507,0,0.00,
105508,2,56.24,
105509,6,52.18,
105510,2,49.84,
105511,4,165.25,
105512,0,0.00,
105513,0,0.00,
105514,1,33.24,
105515,3,180.33,
105516,3,73.01,
105517,6,243.46,
105518,2,56.31,
105519,1,30.03,
105520,5,31.57,
105521,4,31.21,
105522,2,294.06,
105523,2,100.17,
105524,0,0.00,
105525,5,51.95,
105526,5,77.72,
105527,1,57.70,
105528,0,0.00,
105529,1,42.24,
105530,2,48.61,
105531,0,0.00,
105532,1,44.76,
105533,6,32.37,
105534,1,42.68,
105535,0,0.00,
105536,3,50.23,
105537,0,0.00,
105538,4,45.60,
105539,0,0.00,
105540,0,0.00,
105541,4,49.26,
105542,0,0.00,
105543,0,0.00,
105544,1,50.58,
105545,0,0.00,
105546,1,54.51,
105547,0,0.00,
105548,0,0.00,
105549,4,70.80,
105550,0,0.00,
105551,0,0.00,
105552,0,0.00,
105553,1,53.36,
105554,0,0.00,
105555,0,0.00,
105556,0,0.00,
105557,3,51.64,
105558,0,0.00,
105559,3,36.51,
105560,5,46.93,
105561,5,60.78,
105562,5,39.25,
105563,5,69.77,
105564,5,126.22,
105565,0,0.00,
105566,6,34.52,
105567,2,38.80,
105568,0,0.00,
105569,0,0.00,
105570,1,35.58,
105571,2,47.73,
105572,3,54.44,
105573,0,0.00,
105574,0,0.00,
105575,0,0.00,
105576,4,91.55,
105577,4,51.73,
105578,0,0.00,
105579,0,0.00,
105580,3,98.06,
105581,4,56.40,
105582,6,37.98,
105583,5,30.53,
105584,3,66.01,
105585,1,47.98,
105586,0,0.00,
105587,5,48.45,
105588,5,31.45,
105589,2,52.58,
105590,1,119.32,
