"RunID","SourceID","SourceTime"
105280,6,92.01
105281,0,0
105282,0,0
105283,3,77.17
105284,5,69.04
105285,0,0
105286,0,0
105287,0,0
105288,4,74.19
105289,0,0
105290,0,0
105291,0,0
105292,0,0
105293,4,56.05
105294,0,0
105295,0,0
105296,6,100.07
105297,0,0
105298,0,0
105299,0,0
105300,6,109.13
105301,4,107.01
105302,0,0
105303,0,0
105304,0,0
105305,0,0
105306,0,0
105307,0,0
105308,0,0
105309,3,53.15
105310,5,83.05
105311,5,50.01
105312,0,0
105313,2,76.01
105314,0,0
105315,3,72.11
105316,0,0
105317,2,70.22
105318,0,0
105319,2,58.11
105320,1,94.16
105321,0,0
105322,4,92.21
105323,0,0
105324,0,0
105325,3,96.01
105326,0,0
105327,0,0
105328,0,0
105329,0,0
105330,2,39.21
105331,4,21.07
105332,0,0
105333,5,76.24
105334,0,0
105335,0,0
105336,0,0
105337,2,31.22
105338,2,31.22
105339,4,50.14
105340,0,0
105341,2,70
105342,0,0
105343,0,0
105344,0,0
105345,4,40.23
105346,0,0
105347,0,0
105348,3,19.03
105349,5,67.18
105350,2,46.1
105351,4,92.01
105352,0,0
105353,4,104.21
105354,6,59.24
105355,0,0
105356,1,113.18
105357,0,0
105358,4,67.06
105359,2,84.05
105360,2,97.2
105361,5,57.11
105362,1,43.09
105363,1,96.17
105364,1,109.16
105365,3,31.18
105366,0,0
105367,1,93.24
105368,3,99.01
105369,0,0
105370,5,23.1
105371,4,71.07
105372,3,24.03
105373,0,0
105374,1,109.17
105375,3,88
105376,0,0
105377,0,0
105378,0,0
105379,6,104.1
105380,2,14.14
105381,0,0
105382,2,81.07
105383,0,0
105384,0,0
105385,0,0
105386,0,0
105387,6,33.08
105388,2,97.05
105389,0,0
105390,2,61.1
105391,0,0
105392,0,0
105393,0,0
105394,0,0
105395,5,87.1
105396,0,0
105397,1,77.08
105398,2,111.1
105399,3,64.06
105400,0,0
105401,2,100.22
105402,3,63.2
105403,0,0
105404,4,106.1
105405,5,95.19
105406,0,0
105407,0,0
105408,0,0
105409,1,18.21
105410,6,89.23
105411,1,56.16
105412,0,0
105413,5,80.12
105414,0,0
105415,0,0
105416,5,105.08
105417,0,0
105418,6,44.22
105419,5,40.06
105420,4,71.08
105421,0,0
105422,1,89.15
105423,3,101.04
105424,4,65.22
105425,0,0
105426,0,0
105427,0,0
105428,4,112.07
105429,0,0
105430,0,0
105431,4,46.05
105432,0,0
105433,0,0
105434,5,104.2
105435,3,97
105436,4,102.09
105437,0,0
105438,0,0
105439,5,103.02
105440,2,49.1
105441,0,0
105442,5,33.06
105443,5,77.11
105444,0,0
105445,0,0
105446,5,38.17
105447,1,31.15
105448,0,0
105449,0,0
105450,0,0
105451,6,111.01
105452,6,77.2
105453,0,0
105454,2,60.12
105455,0,0
105456,0,0
105457,0,0
105458,4,110.18
105459,0,0
105460,3,96.08
105461,2,90.12
105462,6,15.18
105463,3,108.15
105464,0,0
105465,0,0
105466,0,0
105467,0,0
105468,3,70.1
105469,0,0
105470,0,0
105471,3,107.06
105472,0,0
105473,2,95.18
105474,6,27.22
105475,0,0
105476,6,89.1
105477,5,32.12
105478,4,10.05
105479,3,99.12
105480,5,56.19
105481,6,25
105482,6,106.22
105483,5,47.14
105484,0,0
105485,0,0
105486,0,0
105487,2,95.03
105488,1,37.2
105489,0,0
105490,0,0
105491,5,50.2
105492,1,36.08
105493,6,62.02
105494,2,95.15
105495,0,0
105496,2,74.24
105497,0,0
105498,3,46.08
105499,0,0
105500,5,107.03
105501,4,21.14
105502,6,47.23
105503,1,39.03
105504,5,30.12
105505,0,0
105506,0,0
105507,0,0
105508,2,92.24
105509,6,102.18
105510,2,99.09
105511,4,112
105512,0,0
105513,0,0
105514,1,39.24
105515,3,37.08
105516,3,70.01
105517,6,97.21
105518,2,57.06
105519,1,88.03
105520,5,28.07
105521,4,26.21
105522,2,32.06
105523,2,113.17
105524,0,0
105525,5,93.2
105526,5,103.22
105527,1,96.2
105528,0,0
105529,1,9.24
105530,2,98.11
105531,0,0
105532,1,94.01
105533,6,111.12
105534,1,108.18
105535,0,0
105536,3,110.23
105537,0,0
105538,4,91.1
105539,0,0
105540,0,0
105541,4,104.01
105542,0,0
105543,0,0
105544,1,79.08
105545,0,0
105546,1,94.01
105547,0,0
105548,0,0
105549,4,95.05
105550,0,0
105551,0,0
105552,0,0
105553,1,18.11
105554,0,0
105555,0,0
105556,0,0
105557,3,111.14
105558,0,0
105559,3,39.01
105560,5,103.18
105561,5,107.03
105562,5,98
105563,5,80.02
105564,5,100.22
105565,0,0
105566,6,59.02
105567,2,53.05
105568,0,0
105569,0,0
105570,1,74.08
105571,2,95.23
105572,3,102.19
105573,0,0
105574,0,0
105575,0,0
105576,4,33.05
105577,4,48.23
105578,0,0
105579,0,0
105580,3,82.06
105581,4,112.15
105582,6,16.23
105583,5,50.03
105584,3,27.01
105585,1,30.23
105586,0,0
105587,5,106.2
105588,5,75.2
105589,2,31.08
105590,1,95.07
105591,5,62.02
105592,1,89.19
105593,0,0
105594,3,102.03
105595,0,0
105596,6,47.2
105597,0,0
105598,5,109.21
105599,0,0
105600,3,75.1
105601,3,65.05
105602,4,112.24
105603,2,47.08
105604,0,0
105605,0,0
105606,0,0
105607,0,0
105608,6,49.11
105609,0,0
105610,5,41.14
105611,0,0
105612,0,0
105613,1,103.02
105614,0,0
105615,0,0
105616,0,0
105617,4,52.12
105618,0,0
105619,0,0
105620,0,0
105621,6,26.23
105622,0,0
105623,0,0
105624,3,34.07
105625,3,111.03
105626,0,0
105627,3,105.09
105628,4,63.04
105629,0,0
105630,0,0
105631,0,0
105632,0,0
105633,6,88.06
105634,0,0
105635,0,0
105636,5,58.11
105637,5,97.16
105638,0,0
105639,6,41.19
105640,6,32.15
105641,0,0
105642,4,103.2
105643,1,85.14
105644,4,99.01
105645,2,63.18
105646,0,0
105647,6,97.15
105648,0,0
105649,0,0
105650,2,109.05
105651,6,96.21
105652,2,106.16
105653,4,106.15
105654,1,113.22
105655,0,0
105656,2,21.09
105657,3,36.11
105658,0,0
105659,0,0
105660,2,97.2
105661,0,0
105662,0,0
105663,2,100.23
105664,0,0
105665,3,59.06
105666,0,0
105667,0,0
105668,0,0
105669,0,0
105670,2,110.15
105671,3,77.12
105672,0,0
105673,4,53.03
105674,5,101.22
105675,3,100.18
105676,1,108.05
105677,1,94.02
105678,3,37.04
105679,5,62.07
105680,0,0
105681,3,89.23
105682,0,0
105683,6,12.04
105684,0,0
105685,4,21.21
105686,3,14.21
105687,0,0
105688,4,24.14
105689,0,0
105690,0,0
105691,5,16.03
105692,1,39.06
105693,0,0
105694,0,0
105695,3,43.05
105696,4,13.11
105697,2,108.03
105698,0,0
105699,0,0
105700,0,0
105701,6,86.17
105702,0,0
105703,0,0
105704,0,0
105705,5,29.17
105706,0,0
105707,0,0
105708,6,34.03
105709,0,0
105710,2,96.08
105711,2,103.23
105712,4,57.12
105713,0,0
105714,0,0
105715,2,74.21
105716,0,0
105717,0,0
105718,0,0
105719,1,79.18
105720,0,0
105721,0,0
105722,1,110.03
105723,0,0
105724,2,68.24
105725,1,73.15
105726,0,0
105727,0,0
105728,0,0
105729,0,0
105730,0,0
105731,0,0
105732,3,101.17
105733,1,61.11
105734,1,105.2
105735,5,66.23
105736,5,36.21
105737,6,84.2
105738,0,0
105739,5,72.13
105740,0,0
105741,0,0
105742,0,0
105743,1,101.2
105744,0,0
105745,0,0
105746,0,0
105747,0,0
105748,3,71
105749,1,13.24
105750,2,30.05
105751,2,43.12
105752,0,0
105753,0,0
105754,2,45.21
105755,0,0
105756,0,0
105757,0,0
105758,4,106.2
105759,0,0
105760,4,41.21
105761,6,11.16
105762,0,0
105763,4,82.1
105764,0,0
105765,0,0
105766,6,61.04
105767,0,0
105768,6,87.04
105769,0,0
105770,6,77.08
105771,1,100.02
105772,5,113.19
105773,0,0
105774,0,0
105775,0,0
105776,0,0
105777,5,97.24
105778,0,0
105779,0,0
105780,0,0
105781,0,0
105782,0,0
105783,0,0
105784,0,0
105785,0,0
105786,0,0
105787,5,99.07
105788,1,86.22
105789,4,28.08
105790,5,98.2
105791,0,0
105792,0,0
105793,4,110.03
105794,0,0
105795,0,0
105796,4,56.09
105797,0,0
105798,1,93
105799,2,108.14
105800,0,0
105801,0,0
105802,0,0
105803,0,0
105804,0,0
105805,0,0
105806,0,0
105807,0,0
105808,2,96.01
105809,5,112.05
105810,0,0
105811,6,88.02
105812,5,51.23
105813,0,0
105814,4,79.11
105815,0,0
105816,1,83.21
105817,0,0
105818,4,33.1
105819,4,84.19
105820,0,0
105821,3,61.09
105822,0,0
105823,5,112.21
105824,3,24.02
105825,0,0
105826,2,91.18
105827,6,71.22
105828,0,0
105829,0,0
105830,0,0
105831,0,0
105832,0,0
105833,5,71.19
105834,0,0
105835,0,0
105836,1,85.18
105837,0,0
105838,0,0
105839,3,101.14
105840,0,0
105841,3,43.01
105842,0,0
105843,2,59.15
105844,3,52.16
105845,0,0
105846,0,0
105847,0,0
105848,0,0
105849,0,0
105850,3,95.13
105851,0,0
105852,0,0
105853,0,0
105854,0,0
105855,6,61.15
105856,3,50.16
105857,0,0
105858,0,0
105859,5,35.1
105860,0,0
105861,0,0
105862,0,0
105863,3,82.04
105864,4,109.06
105865,6,49.14
105866,0,0
105867,4,82.04
105868,0,0
105869,3,93.06
105870,0,0
105871,4,67.08
105872,0,0
105873,0,0
105874,0,0
105875,0,0
105876,2,45.06
105877,3,70.12
105878,0,0
105879,0,0
105880,0,0
105881,0,0
105882,2,112.22
105883,1,108.2
105884,4,111.11
105885,5,65.03
105886,5,82.01
105887,0,0
105888,0,0
105889,5,49.18
105890,3,100.12
105891,0,0
105892,0,0
105893,0,0
105894,6,17.24
105895,2,92.13
105896,0,0
105897,6,59.05
105898,0,0
105899,0,0
105900,0,0
105901,3,86.18
105902,0,0
105903,0,0
105904,4,104.1
105905,0,0
105906,0,0
105907,1,107.02
105908,4,98.2
105909,5,79.06
105910,0,0
105911,0,0
105912,0,0
105913,0,0
105914,0,0
105915,0,0
105916,6,75.14
105917,0,0
105918,0,0
105919,3,43.22
105920,6,48
105921,2,32.02
105922,0,0
105923,0,0
105924,0,0
105925,4,33.03
105926,0,0
105927,2,80.19
105928,0,0
105929,0,0
105930,0,0
105931,4,75.06
105932,0,0
105933,0,0
105934,2,31.15
105935,4,26.09
105936,1,74.04
105937,0,0
105938,0,0
105939,6,111.19
105940,0,0
105941,0,0
105942,0,0
105943,0,0
105944,2,91.23
105945,0,0
105946,0,0
105947,6,107.13
105948,4,27.23
105949,1,77.02
105950,0,0
105951,0,0
105952,0,0
105953,5,13.09
105954,2,113.19
105955,2,97.01
105956,4,104.15
105957,0,0
105958,0,0
105959,0,0
105960,4,64.05
105961,0,0
105962,0,0
105963,1,86.19
105964,0,0
105965,0,0
105966,5,92.22
105967,4,109.15
105968,5,49.04
105969,4,43.15
105970,0,0
105971,5,32
105972,5,85.12
105973,0,0
105974,0,0
105975,6,52.2
105976,0,0
105977,2,23.06
105978,0,0
105979,2,95.11
105980,4,64.13
105981,1,112.24
105982,0,0
105983,0,0
105984,4,93.03
105985,0,0
105986,0,0
105987,2,111.22
105988,0,0
105989,3,28.1
105990,6,79.01
105991,6,71.13
105992,0,0
105993,3,104.18
105994,0,0
105995,0,0
105996,3,110.13
105997,0,0
105998,0,0
105999,4,101.24
106000,2,52.24
106001,0,0
106002,2,88.01
106003,1,94.2
106004,0,0
106005,0,0
106006,0,0
106007,3,96.23
106008,3,102.13
106009,5,14.05
106010,1,73.16
106011,6,38.23
106012,0,0
106013,3,29.03
106014,0,0
106015,0,0
106016,0,0
106017,3,74.23
106018,0,0
106019,4,32.01
106020,0,0
106021,0,0
106022,2,112.17
106023,0,0
106024,0,0
106025,4,79.03
106026,0,0
106027,0,0
106028,5,69.07
106029,3,76.03
106030,0,0
106031,4,47.1
106032,0,0
106033,1,101.2
106034,2,104.19
106035,1,105.21
106036,0,0
106037,5,80.07
106038,4,66.05
106039,3,89.05
106040,0,0
106041,0,0
106042,0,0
106043,5,104.1
106044,4,84.23
106045,0,0
106046,0,0
106047,0,0
106048,1,26.07
106049,3,61.03
106050,3,93.03
106051,5,95
106052,0,0
106053,4,94.23
106054,0,0
106055,0,0
106056,5,96.18
106057,4,109.11
106058,2,94.14
106059,2,57.15
106060,0,0
106061,5,112.17
106062,0,0
106063,0,0
106064,1,98.15
106065,0,0
106066,0,0
106067,2,76.18
106068,0,0
106069,5,100.23
106070,4,53.2
106071,0,0
106072,0,0
106073,0,0
106074,0,0
106075,0,0
106076,2,98.22
106077,0,0
106078,0,0
106079,4,113.05
106080,3,70.02
106081,0,0
106082,2,100.14
106083,1,100.24
106084,6,106.21
106085,3,72.22
106086,0,0
106087,0,0
106088,0,0
106089,0,0
106090,0,0
106091,4,82
106092,0,0
106093,6,64.17
106094,2,86.15
106095,0,0
106096,0,0
106097,1,60.1
106098,0,0
106099,0,0
106100,6,94.03
106101,0,0
106102,3,85.13
106103,4,89.17
106104,0,0
106105,0,0
106106,0,0
106107,0,0
106108,0,0
106109,2,44.17
106110,0,0
106111,0,0
106112,0,0
106113,0,0
106114,1,47.07
106115,3,104.17
106116,4,90.01
106117,0,0
106118,5,109.1
106119,0,0
106120,4,113.06
106121,3,51.24
106122,3,102.02
106123,0,0
106124,0,0
106125,0,0
106126,0,0
106127,1,18.13
106128,0,0
106129,0,0
106130,0,0
106131,2,101.21
106132,0,0
106133,0,0
106134,0,0
106135,0,0
106136,3,101.13
106137,1,80.13
106138,4,63.05
106139,4,98.15
106140,4,62.16
106141,2,105.02
106142,2,111.1
106143,4,104.14
106144,0,0
106145,0,0
106146,2,13.09
106147,4,96.22
106148,6,112.23
106149,0,0
106150,0,0
106151,0,0
106152,3,100.2
106153,6,56.09
106154,5,105.08
106155,6,85.06
106156,0,0
106157,3,90.14
106158,0,0
106159,0,0
106160,0,0
106161,0,0
106162,6,107.03
106163,3,77.24
106164,0,0
106165,0,0
106166,5,105.08
106167,0,0
106168,5,62.09
106169,2,104.11
106170,0,0
106171,0,0
106172,0,0
106173,0,0
106174,0,0
106175,0,0
106176,0,0
106177,0,0
106178,2,77.13
106179,0,0
106180,0,0
106181,1,40
106182,4,102.04
106183,2,102.06
106184,5,18.11
106185,0,0
106186,0,0
106187,0,0
106188,0,0
106189,0,0
106190,1,82.02
106191,0,0
106192,2,53.07
106193,5,68.04
106194,6,44.17
106195,0,0
106196,5,110.23
106197,2,75.05
106198,0,0
106199,0,0
106200,2,109.01
106201,5,94
106202,1,28.11
106203,2,110.15
106204,6,92.24
106205,3,67.19
106206,0,0
106207,2,83.14
106208,2,110
106209,0,0
106210,4,62.1
106211,2,102.03
106212,0,0
106213,0,0
106214,0,0
106215,0,0
106216,5,95.06
106217,0,0
106218,2,52.17
106219,0,0
106220,0,0
106221,0,0
106222,5,42.2
106223,4,105.18
106224,4,108.04
106225,6,100.22
106226,3,112.22
106227,1,22.02
106228,0,0
106229,0,0
106230,4,91.18
106231,0,0
106232,5,94.08
106233,0,0
106234,0,0
106235,0,0
106236,2,111.04
106237,0,0
106238,0,0
106239,0,0
106240,0,0
106241,0,0
106242,0,0
106243,5,43.18
106244,0,0
106245,0,0
106246,4,85.24
106247,3,76
106248,1,46.01
106249,4,78.04
106250,0,0
106251,2,78.06
106252,5,50.22
106253,0,0
106254,2,99.07
106255,0,0
106256,0,0
106257,0,0
106258,5,45.19
106259,0,0
106260,1,109.14
106261,0,0
106262,0,0
106263,0,0
106264,0,0
106265,0,0
106266,1,46.11
106267,0,0
106268,0,0
106269,0,0
106270,2,51.11
106271,6,73.18
106272,4,16.02
106273,6,46.21
106274,0,0
106275,0,0
106276,0,0
106277,0,0
106278,0,0
106279,3,101.04
106280,0,0
106281,0,0
106282,6,105.13
106283,6,40.17
106284,0,0
106285,2,101.24
106286,1,70.06
106287,4,27.04
106288,2,98.1
106289,0,0
106290,0,0
106291,0,0
106292,0,0
106293,0,0
106294,5,69.23
106295,0,0
106296,0,0
106297,1,47.17
106298,4,45
106299,4,98.05
106300,0,0
106301,0,0
106302,2,10.02
106303,1,51.22
106304,0,0
106305,0,0
106306,0,0
106307,5,68.05
106308,0,0
106309,3,50
106310,0,0
106311,0,0
106312,0,0
106313,6,91.24
106314,5,109.1
106315,6,76.01
106316,6,47.07
106317,0,0
106318,0,0
106319,4,29.12
106320,2,100.01
106321,0,0
106322,5,54.1
106323,0,0
106324,2,82.2
106325,0,0
106326,4,106.16
106327,5,105.01
106328,0,0
106329,6,99.18
106330,0,0
106331,0,0
106332,0,0
106333,0,0
106334,6,106.16
106335,3,104.01
106336,5,91.22
106337,4,50.01
106338,0,0
106339,2,26.03
106340,4,96
106341,0,0
106342,1,52.05
106343,0,0
106344,0,0
106345,4,113.14
106346,1,50.12
106347,0,0
106348,5,94.24
106349,6,86.11
106350,4,57.2
106351,3,100.08
106352,0,0
106353,4,92.03
106354,5,105.09
106355,5,75.19
106356,0,0
106357,6,109.19
106358,3,53.16
106359,0,0
106360,1,52.08
106361,0,0
106362,0,0
106363,0,0
106364,0,0
106365,3,41.18
106366,0,0
106367,0,0
106368,0,0
106369,6,77.04
106370,0,0
106371,6,27.01
106372,3,96.17
106373,0,0
106374,0,0
106375,6,102.13
106376,6,79.12
106377,0,0
106378,0,0
106379,0,0
106380,0,0
106381,0,0
106382,0,0
106383,4,48.24
106384,0,0
106385,0,0
106386,0,0
106387,3,99.01
106388,0,0
106389,5,91.2
106390,0,0
106391,0,0
106392,0,0
106393,0,0
106394,4,83.07
106395,3,14.06
106396,0,0
106397,0,0
106398,0,0
106399,0,0
106400,0,0
106401,4,86.19
106402,0,0
106403,0,0
106404,5,89.19
106405,6,13.19
106406,4,85.15
106407,0,0
106408,5,108.23
106409,2,83.07
106410,0,0
106411,5,64.02
106412,0,0
106413,0,0
106414,1,53.02
106415,3,40.23
106416,5,112.21
106417,0,0
106418,0,0
106419,0,0
106420,2,98.17
106421,0,0
106422,2,61.22
106423,0,0
106424,5,103.07
106425,0,0
106426,6,111.21
106427,0,0
106428,0,0
106429,6,107.15
106430,0,0
106431,4,48.08
106432,0,0
106433,0,0
106434,0,0
106435,2,37.21
106436,4,18.19
106437,0,0
106438,0,0
106439,2,93.06
106440,0,0
106441,0,0
106442,0,0
106443,3,94.04
106444,1,67.16
106445,5,92.13
106446,0,0
106447,0,0
106448,0,0
106449,6,78.22
106450,0,0
106451,0,0
106452,2,101.01
106453,3,53
106454,2,103.02
106455,5,20.03
106456,6,69.07
106457,4,22.15
106458,5,113.21
106459,1,109.05
106460,5,50.07
106461,6,51.11
106462,6,44.11
106463,3,104.04
106464,0,0
106465,0,0
106466,6,20.15
106467,2,57.22
106468,0,0
106469,4,63.13
106470,0,0
106471,0,0
106472,0,0
106473,0,0
106474,0,0
106475,6,86.19
106476,0,0
106477,3,103.12
106478,0,0
106479,1,68.13
106480,0,0
106481,0,0
106482,1,101.23
106483,0,0
106484,0,0
106485,0,0
106486,4,65.16
106487,0,0
106488,0,0
106489,0,0
106490,5,54.21
106491,0,0
106492,0,0
106493,4,104.03
106494,0,0
106495,0,0
106496,4,105.11
106497,2,90.15
106498,6,101.22
106499,0,0
106500,0,0
106501,0,0
106502,2,105.23
106503,1,64.07
106504,0,0
106505,0,0
106506,6,112.21
106507,2,96.09
106508,0,0
106509,6,101.19
106510,0,0
106511,0,0
106512,0,0
106513,3,60.11
106514,0,0
106515,0,0
106516,3,62.06
106517,0,0
106518,0,0
106519,0,0
106520,0,0
106521,1,82.02
106522,0,0
106523,1,95
106524,6,107.07
106525,1,103.01
106526,5,29.08
106527,6,95.1
106528,0,0
106529,6,111.02
106530,1,97.05
106531,0,0
106532,6,54.01
106533,5,91.16
106534,3,113.07
106535,5,98.03
106536,6,25.02
106537,6,99.21
106538,4,99.21
106539,5,102.07
106540,4,96.12
106541,6,62.03
106542,2,108.17
106543,3,101.05
106544,1,98.24
106545,0,0
106546,0,0
106547,5,83.07
106548,0,0
106549,6,78.11
106550,1,93.07
106551,6,112.21
106552,0,0
106553,0,0
106554,0,0
106555,3,105.21
106556,0,0
106557,0,0
106558,0,0
106559,2,85.04
106560,0,0
106561,0,0
106562,1,64.13
106563,0,0
106564,0,0
106565,0,0
106566,0,0
106567,6,56.2
106568,5,103.23
106569,6,91.23
106570,4,93.21
106571,6,71.18
106572,4,28.24
106573,0,0
106574,0,0
106575,6,103.11
106576,6,101.16
106577,5,112.2
106578,5,106.21
106579,4,102.2
106580,5,113.18
106581,5,84.07
106582,0,0
106583,2,71.15
106584,3,97.22
106585,6,91.07
106586,0,0
106587,6,73
106588,3,113.11
106589,5,78.06
106590,0,0
106591,0,0
106592,0,0
106593,5,86.13
106594,0,0
106595,1,84.06
106596,6,75.09
106597,0,0
106598,6,111.1
106599,0,0
106600,0,0
106601,0,0
106602,0,0
106603,0,0
106604,0,0
106605,1,107.22
106606,2,113.02
106607,4,110.03
106608,5,107.14
106609,4,56.06
106610,5,36.1
106611,0,0
106612,4,103.13
106613,4,18.05
106614,0,0
106615,0,0
106616,0,0
106617,0,0
106618,0,0
106619,5,99.24
106620,0,0
106621,6,102.21
106622,5,109.03
106623,0,0
106624,5,38.12
106625,0,0
106626,5,10.11
106627,1,93.19
106628,0,0
106629,0,0
106630,6,49.07
106631,0,0
106632,0,0
106633,0,0
106634,6,49.14
106635,0,0
106636,0,0
106637,2,9.24000000000001
106638,1,33.23
106639,0,0
106640,3,67.08
106641,3,43.18
106642,0,0
106643,6,60.14
106644,0,0
106645,0,0
106646,6,57
106647,5,84.08
106648,0,0
106649,4,51.01
106650,2,59.02
106651,0,0
106652,0,0
106653,0,0
106654,5,55
106655,0,0
106656,0,0
106657,0,0
106658,0,0
106659,0,0
106660,0,0
106661,0,0
106662,5,102.08
106663,6,102.03
106664,2,99.07
106665,4,107.11
106666,4,15.22
106667,0,0
106668,6,74.05
106669,0,0
106670,5,109.18
106671,0,0
106672,6,55.05
106673,0,0
106674,3,93.23
106675,5,58.2
106676,0,0
106677,0,0
106678,0,0
106679,0,0
106680,0,0
106681,0,0
106682,0,0
106683,0,0
106684,5,85.09
106685,5,99.2
106686,0,0
106687,0,0
106688,3,104.03
106689,4,75.1
106690,4,87.24
106691,0,0
106692,0,0
106693,6,113.04
106694,0,0
106695,1,40.08
106696,0,0
106697,6,50.01
106698,1,110.22
106699,0,0
106700,0,0
106701,4,87
106702,1,108.06
106703,0,0
106704,6,61.24
106705,0,0
106706,4,98.24
106707,6,73.21
106708,0,0
106709,4,110.12
106710,6,77.04
106711,2,17
106712,0,0
106713,4,64.24
106714,6,68.16
106715,0,0
106716,3,56.02
106717,0,0
106718,5,89.02
106719,0,0
106720,0,0
106721,4,98.23
106722,1,81.24
106723,5,84.23
106724,0,0
106725,1,22.23
106726,1,98.1
106727,0,0
106728,0,0
106729,1,17.01
106730,0,0
106731,2,94.14
106732,0,0
106733,0,0
106734,5,79.24
106735,6,94
106736,0,0
106737,5,68.13
106738,3,103.19
106739,0,0
106740,0,0
106741,0,0
106742,0,0
106743,2,80.13
106744,0,0
106745,0,0
106746,0,0
106747,0,0
106748,0,0
106749,6,73.12
106750,0,0
106751,3,88.11
106752,0,0
106753,0,0
106754,0,0
106755,4,42.07
106756,5,41.06
106757,0,0
106758,6,44.23
106759,0,0
106760,5,29.1
106761,3,32.22
106762,4,66.09
106763,0,0
106764,0,0
106765,0,0
106766,1,65.01
106767,0,0
106768,0,0
106769,0,0
106770,0,0
106771,4,75.12
106772,0,0
106773,2,95.22
106774,3,23.23
106775,0,0
106776,0,0
106777,0,0
106778,3,104.08
106779,0,0
106780,5,108.21
106781,0,0
106782,0,0
106783,0,0
106784,5,101.15
106785,0,0
106786,0,0
106787,4,96.14
106788,2,56.15
106789,0,0
106790,0,0
106791,0,0
106792,0,0
106793,0,0
106794,0,0
106795,0,0
106796,0,0
106797,0,0
106798,0,0
106799,3,71.04
106800,6,22.24
106801,0,0
106802,0,0
106803,5,18.19
106804,0,0
106805,1,63.16
106806,0,0
106807,0,0
106808,3,96.02
106809,3,104.03
106810,3,107.09
106811,2,92.04
106812,0,0
106813,0,0
106814,1,107.22
106815,3,90.12
106816,4,97.16
106817,4,70.11
106818,0,0
106819,0,0
106820,0,0
106821,0,0
106822,6,11.11
106823,6,58.03
106824,0,0
106825,4,30.09
106826,0,0
106827,0,0
106828,5,106.19
106829,0,0
106830,0,0
106831,0,0
106832,6,32.01
106833,0,0
106834,6,17.01
106835,4,111.07
106836,0,0
106837,1,101.23
106838,5,59.09
106839,3,110.08
106840,4,17.08
106841,0,0
106842,0,0
106843,2,112.01
106844,0,0
106845,2,11.07
106846,1,95
106847,5,87.03
106848,4,95.03
106849,3,104.08
106850,1,40.24
106851,0,0
106852,0,0
106853,5,105.04
106854,0,0
106855,0,0
106856,3,87.14
106857,1,113
106858,4,99.18
106859,6,32.17
106860,2,96.15
106861,0,0
106862,0,0
106863,5,113.18
106864,1,110.24
106865,1,68.05
106866,5,61.13
106867,0,0
106868,3,70.13
106869,2,29.1
106870,0,0
106871,0,0
106872,0,0
106873,0,0
106874,2,70.04
106875,0,0
106876,5,15.1
106877,0,0
106878,0,0
106879,2,81.16
106880,3,101.18
106881,5,97.2
106882,3,99.21
106883,6,36.03
106884,0,0
106885,0,0
106886,3,107.16
106887,0,0
106888,0,0
106889,1,96.13
106890,4,89.14
106891,6,12.24
106892,5,102.05
106893,5,10.19
106894,4,93.01
106895,1,85.16
106896,3,88.11
106897,2,43.11
106898,2,85.15
106899,0,0
106900,5,85.05
106901,0,0
106902,0,0
106903,0,0
106904,3,41.22
106905,0,0
106906,5,102.18
106907,0,0
106908,3,21.09
106909,0,0
106910,0,0
106911,3,51.08
106912,0,0
106913,0,0
106914,6,57.04
106915,0,0
106916,0,0
106917,4,19.17
106918,3,106.24
106919,2,111.12
106920,0,0
106921,4,55.05
106922,0,0
106923,0,0
106924,1,76.16
106925,5,109.07
106926,5,82.14
106927,5,31.14
106928,4,78.04
106929,1,14
106930,0,0
106931,0,0
106932,0,0
106933,3,110.04
106934,0,0
106935,0,0
106936,0,0
106937,4,35.1
106938,4,59.23
106939,0,0
106940,0,0
106941,2,28.16
106942,0,0
106943,1,108.12
106944,6,104.15
106945,2,45.17
106946,2,111.05
106947,0,0
106948,0,0
106949,3,112.06
106950,4,89.02
106951,0,0
106952,0,0
106953,0,0
106954,3,70
106955,0,0
106956,0,0
106957,0,0
106958,0,0
106959,0,0
106960,0,0
106961,0,0
106962,3,99.06
106963,3,11.11
106964,3,101.07
106965,0,0
106966,5,81.19
106967,3,63.05
106968,3,47.2
106969,0,0
106970,6,111.24
106971,0,0
106972,0,0
106973,2,12.2
106974,5,20
106975,0,0
106976,3,84.13
106977,0,0
106978,0,0
106979,1,40.19
106980,0,0
106981,6,81.15
106982,1,81.09
106983,5,108.11
106984,6,108.23
106985,4,56.22
106986,0,0
106987,0,0
106988,4,12
106989,5,46.1
106990,0,0
106991,2,32.09
106992,0,0
106993,0,0
106994,0,0
106995,5,43.12
106996,1,82.16
106997,0,0
106998,1,99.16
106999,4,75.05
107000,1,37.11
107001,6,113.19
107002,5,111.08
107003,0,0
107004,0,0
107005,5,56.2
107006,0,0
107007,0,0
107008,0,0
107009,6,15.01
107010,2,104.19
107011,4,81.21
107012,1,94.09
107013,0,0
107014,0,0
107015,0,0
107016,0,0
107017,6,107.07
107018,6,77.21
107019,0,0
107020,3,94.01
107021,0,0
107022,2,98.08
107023,5,62.12
107024,0,0
107025,1,19.04
107026,0,0
107027,4,112.03
107028,4,111.03
107029,0,0
107030,6,94.16
107031,0,0
107032,4,28.21
107033,3,18.1
107034,5,106.05
107035,0,0
107036,0,0
107037,3,57.07
107038,0,0
